d,c,o,h,l,v
2017-11-06 15:15:00,10435.8,10455.3,10457.15,10429.2,0
2017-11-07 09:15:00,10470.0,10477.15,10485.15,10464.8,0
2017-11-07 09:30:00,10477.65,10469.75,10485.1,10469.75,0
2017-11-07 09:45:00,10452.95,10477.65,10480.15,10448.5,0
2017-11-07 10:00:00,10432.2,10452.8,10453.85,10430.75,0
2017-11-07 10:15:00,10416.5,10432.15,10432.15,10395.3,0
2017-11-07 10:30:00,10418.8,10416.45,10429.05,10413.6,0
2017-11-07 10:45:00,10418.45,10418.75,10420.85,10411.3,0
2017-11-07 11:00:00,10424.2,10418.4,10431.7,10415.8,0
2017-11-07 11:15:00,10409.7,10424.35,10424.35,10403.85,0
2017-11-07 11:30:00,10424.35,10409.9,10429.05,10409.05,0
2017-11-07 11:45:00,10423.65,10424.05,10427.85,10420.05,0
2017-11-07 12:00:00,10435.4,10423.95,10436.5,10423.2,0
2017-11-07 12:15:00,10442.25,10435.05,10442.65,10433.4,0
2017-11-07 12:30:00,10427.45,10442.55,10444.55,10427.05,0
2017-11-07 12:45:00,10429.2,10427.85,10436.6,10423.45,0
2017-11-07 13:00:00,10404.9,10429.15,10429.4,10400.25,0
2017-11-07 13:15:00,10403.45,10404.5,10408.0,10392.55,0
2017-11-07 13:30:00,10377.5,10403.15,10403.15,10365.9,0
2017-11-07 13:45:00,10379.3,10377.5,10380.65,10362.2,0
2017-11-07 14:00:00,10362.35,10379.3,10380.75,10353.5,0
2017-11-07 14:15:00,10351.55,10362.3,10363.9,10341.65,0
2017-11-07 14:30:00,10354.85,10350.05,10358.75,10346.35,0
2017-11-07 14:45:00,10368.2,10355.75,10376.95,10354.9,0
2017-11-07 15:00:00,10348.65,10367.15,10368.95,10343.15,0
2017-11-07 15:15:00,10351.4,10348.2,10353.95,10340.9,0
2017-11-08 09:15:00,10376.6,10361.95,10383.85,10355.5,0
2017-11-08 09:30:00,10373.4,10376.4,10377.8,10357.25,0
2017-11-08 09:45:00,10348.65,10373.7,10376.2,10345.25,0
2017-11-08 10:00:00,10344.95,10348.0,10348.05,10332.05,0
2017-11-08 10:15:00,10356.45,10344.65,10359.5,10344.65,0
2017-11-08 10:30:00,10366.0,10356.25,10368.5,10350.6,0
2017-11-08 10:45:00,10354.6,10366.1,10366.45,10353.3,0
2017-11-08 11:00:00,10342.2,10354.65,10356.95,10338.6,0
2017-11-08 11:15:00,10361.35,10342.45,10364.15,10338.6,0
2017-11-08 11:30:00,10365.85,10361.35,10368.25,10358.9,0
2017-11-08 11:45:00,10356.55,10365.95,10370.3,10356.25,0
2017-11-08 12:00:00,10351.95,10355.95,10359.1,10350.65,0
2017-11-08 12:15:00,10347.05,10352.2,10353.55,10345.35,0
2017-11-08 12:30:00,10345.7,10347.5,10353.3,10343.9,0
2017-11-08 12:45:00,10344.4,10345.65,10345.65,10338.85,0
2017-11-08 13:00:00,10337.0,10343.8,10344.35,10332.95,0
2017-11-08 13:15:00,10336.55,10337.15,10338.45,10326.55,0
2017-11-08 13:30:00,10345.3,10336.35,10349.0,10330.55,0
2017-11-08 13:45:00,10341.25,10345.55,10351.45,10339.35,0
2017-11-08 14:00:00,10316.65,10340.85,10340.95,10311.45,0
2017-11-08 14:15:00,10310.1,10318.2,10318.3,10295.95,0
2017-11-08 14:30:00,10289.8,10310.15,10310.5,10288.75,0
2017-11-08 14:45:00,10292.3,10289.45,10301.5,10288.1,0
2017-11-08 15:00:00,10307.1,10292.35,10307.65,10285.55,0
2017-11-08 15:15:00,10313.8,10306.8,10317.8,10302.5,0
2017-11-09 09:15:00,10358.2,10358.65,10368.3,10349.15,0
2017-11-09 09:30:00,10356.85,10358.15,10360.45,10344.45,0
2017-11-09 09:45:00,10350.75,10356.6,10361.95,10349.7,0
2017-11-09 10:00:00,10349.1,10350.5,10358.45,10348.05,0
2017-11-09 10:15:00,10347.35,10348.3,10351.5,10339.85,0
2017-11-09 10:30:00,10342.9,10347.8,10347.8,10331.75,0
2017-11-09 10:45:00,10321.65,10343.4,10345.15,10319.35,0
2017-11-09 11:00:00,10310.3,10321.1,10325.65,10304.7,0
2017-11-09 11:15:00,10321.75,10309.85,10327.25,10306.25,0
2017-11-09 11:30:00,10313.05,10321.95,10321.95,10310.15,0
2017-11-09 11:45:00,10311.9,10312.35,10321.15,10310.45,0
2017-11-09 12:00:00,10297.15,10311.8,10312.65,10290.15,0
2017-11-09 12:15:00,10282.3,10297.3,10301.35,10271.7,0
2017-11-09 12:30:00,10287.5,10282.15,10289.8,10273.95,0
2017-11-09 12:45:00,10272.05,10288.4,10290.55,10267.25,0
2017-11-09 13:00:00,10298.25,10272.3,10302.25,10271.4,0
2017-11-09 13:15:00,10295.8,10298.65,10303.4,10289.5,0
2017-11-09 13:30:00,10294.05,10295.85,10302.8,10280.75,0
2017-11-09 13:45:00,10287.35,10294.3,10295.7,10277.6,0
2017-11-09 14:00:00,10283.95,10287.3,10297.25,10281.8,0
2017-11-09 14:15:00,10293.25,10284.2,10298.55,10284.1,0
2017-11-09 14:30:00,10293.25,10293.4,10298.25,10287.1,0
2017-11-09 14:45:00,10296.0,10293.9,10306.3,10290.65,0
2017-11-09 15:00:00,10304.05,10296.15,10312.25,10295.75,0
2017-11-09 15:15:00,10324.6,10304.5,10325.75,10301.6,0
2017-11-10 09:15:00,10278.0,10304.35,10304.35,10270.65,0
2017-11-10 09:30:00,10289.4,10277.95,10290.85,10271.15,0
2017-11-10 09:45:00,10284.1,10288.95,10291.7,10275.4,0
2017-11-10 10:00:00,10289.5,10284.65,10292.05,10283.5,0
2017-11-10 10:15:00,10297.9,10289.5,10298.15,10287.5,0
2017-11-10 10:30:00,10304.9,10297.55,10304.9,10296.05,0
2017-11-10 10:45:00,10310.4,10305.4,10315.25,10304.35,0
2017-11-10 11:00:00,10308.6,10309.6,10310.2,10301.85,0
2017-11-10 11:15:00,10309.0,10309.0,10311.8,10304.55,0
2017-11-10 11:30:00,10301.9,10308.9,10309.1,10299.4,0
2017-11-10 11:45:00,10297.9,10302.0,10302.0,10293.8,0
2017-11-10 12:00:00,10290.0,10297.55,10299.75,10289.9,0
2017-11-10 12:15:00,10282.95,10290.4,10291.1,10281.55,0
2017-11-10 12:30:00,10292.25,10282.2,10294.4,10281.7,0
2017-11-10 12:45:00,10295.75,10292.4,10298.6,10282.35,0
2017-11-10 13:00:00,10297.1,10295.45,10299.0,10289.7,0
2017-11-10 13:15:00,10300.9,10297.2,10306.8,10296.95,0
2017-11-10 13:30:00,10309.8,10300.5,10314.75,10298.5,0
2017-11-10 13:45:00,10320.6,10309.65,10333.8,10309.15,0
2017-11-10 14:00:00,10309.3,10320.4,10332.5,10309.1,0
2017-11-10 14:15:00,10288.8,10309.2,10312.15,10287.7,0
2017-11-10 14:30:00,10285.0,10289.15,10295.7,10273.0,0
2017-11-10 14:45:00,10257.0,10284.75,10284.8,10254.25,0
2017-11-10 15:00:00,10337.45,10257.5,10338.3,10257.5,0
2017-11-10 15:15:00,10334.4,10338.25,10344.5,10325.05,0
2017-11-13 09:15:00,10298.05,10322.0,10334.0,10297.2,0
2017-11-13 09:30:00,10304.75,10297.9,10306.1,10282.25,0
2017-11-13 09:45:00,10298.3,10304.85,10306.15,10291.3,0
2017-11-13 10:00:00,10281.2,10298.7,10299.15,10278.6,0
2017-11-13 10:15:00,10279.2,10281.35,10292.8,10278.25,0
2017-11-13 10:30:00,10283.0,10279.3,10288.1,10279.2,0
2017-11-13 10:45:00,10274.5,10282.9,10287.5,10274.35,0
2017-11-13 11:00:00,10272.45,10274.5,10282.05,10271.45,0
2017-11-13 11:15:00,10266.35,10272.55,10272.55,10262.45,0
2017-11-13 11:30:00,10260.95,10265.9,10267.05,10258.3,0
2017-11-13 11:45:00,10274.9,10260.6,10277.3,10260.25,0
2017-11-13 12:00:00,10273.7,10274.45,10274.95,10266.25,0
2017-11-13 12:15:00,10281.85,10274.0,10282.6,10272.4,0
2017-11-13 12:30:00,10281.6,10281.8,10284.5,10275.75,0
2017-11-13 12:45:00,10282.2,10281.8,10282.7,10274.3,0
2017-11-13 13:00:00,10284.15,10282.15,10285.3,10277.9,0
2017-11-13 13:15:00,10279.75,10284.25,10284.75,10277.2,0
2017-11-13 13:30:00,10273.65,10280.15,10280.15,10265.25,0
2017-11-13 13:45:00,10264.25,10273.65,10274.5,10262.85,0
2017-11-13 14:00:00,10263.65,10264.35,10265.8,10252.55,0
2017-11-13 14:15:00,10257.45,10263.75,10264.8,10255.1,0
2017-11-13 14:30:00,10259.45,10257.4,10263.95,10256.5,0
2017-11-13 14:45:00,10248.75,10259.4,10270.7,10244.85,0
2017-11-13 15:00:00,10227.4,10248.3,10248.7,10224.1,0
2017-11-13 15:15:00,10222.6,10228.1,10228.9,10216.95,0
2017-11-14 09:15:00,10241.85,10223.4,10247.35,10208.6,0
2017-11-14 09:30:00,10227.55,10241.75,10247.95,10216.9,0
2017-11-14 09:45:00,10217.95,10227.6,10227.8,10210.0,0
2017-11-14 10:00:00,10210.55,10218.1,10219.35,10197.9,0
2017-11-14 10:15:00,10219.6,10210.65,10222.95,10208.05,0
2017-11-14 10:30:00,10220.05,10219.5,10223.95,10214.05,0
2017-11-14 10:45:00,10214.75,10220.15,10228.2,10213.1,0
2017-11-14 11:00:00,10208.0,10214.9,10216.0,10202.2,0
2017-11-14 11:15:00,10199.6,10208.35,10210.75,10192.3,0
2017-11-14 11:30:00,10200.1,10199.0,10205.75,10192.35,0
2017-11-14 11:45:00,10189.85,10200.0,10200.85,10189.5,0
2017-11-14 12:00:00,10190.9,10189.9,10197.6,10185.9,0
2017-11-14 12:15:00,10187.55,10190.75,10195.55,10186.8,0
2017-11-14 12:30:00,10184.95,10187.8,10191.4,10184.15,0
2017-11-14 12:45:00,10193.05,10184.8,10197.6,10180.9,0
2017-11-14 13:00:00,10192.4,10192.9,10196.75,10187.35,0
2017-11-14 13:15:00,10199.45,10192.0,10210.75,10189.85,0
2017-11-14 13:30:00,10197.45,10199.4,10201.2,10191.15,0
2017-11-14 13:45:00,10203.0,10197.4,10207.0,10194.85,0
2017-11-14 14:00:00,10200.8,10203.15,10208.8,10198.95,0
2017-11-14 14:15:00,10203.95,10200.9,10205.75,10191.9,0
2017-11-14 14:30:00,10210.15,10203.9,10223.0,10203.35,0
2017-11-14 14:45:00,10206.65,10210.15,10215.95,10203.2,0
2017-11-14 15:00:00,10180.0,10206.95,10206.95,10178.9,0
2017-11-14 15:15:00,10181.65,10179.9,10187.8,10175.6,0
2017-11-15 09:15:00,10159.5,10171.95,10175.3,10150.2,0
2017-11-15 09:30:00,10151.1,10158.95,10168.1,10147.6,0
2017-11-15 09:45:00,10156.7,10151.1,10157.45,10149.9,0
2017-11-15 10:00:00,10166.7,10156.85,10169.8,10156.25,0
2017-11-15 10:15:00,10166.45,10167.05,10172.9,10163.95,0
2017-11-15 10:30:00,10146.7,10166.15,10166.15,10141.55,0
2017-11-15 10:45:00,10157.75,10146.8,10158.65,10143.9,0
2017-11-15 11:00:00,10156.4,10157.6,10165.3,10155.8,0
2017-11-15 11:15:00,10154.3,10156.85,10158.95,10150.55,0
2017-11-15 11:30:00,10159.7,10154.35,10163.8,10154.15,0
2017-11-15 11:45:00,10156.2,10159.05,10163.6,10154.15,0
2017-11-15 12:00:00,10153.1,10156.5,10160.45,10152.9,0
2017-11-15 12:15:00,10152.7,10152.95,10154.55,10146.35,0
2017-11-15 12:30:00,10142.15,10152.35,10152.7,10139.45,0
2017-11-15 12:45:00,10137.0,10142.2,10145.75,10133.2,0
2017-11-15 13:00:00,10153.5,10137.3,10153.95,10133.35,0
2017-11-15 13:15:00,10147.3,10153.3,10155.4,10143.5,0
2017-11-15 13:30:00,10133.95,10147.15,10148.0,10130.0,0
2017-11-15 13:45:00,10143.8,10133.9,10147.3,10133.75,0
2017-11-15 14:00:00,10125.85,10143.25,10144.7,10125.8,0
2017-11-15 14:15:00,10113.9,10125.85,10127.0,10109.7,0
2017-11-15 14:30:00,10104.8,10113.95,10114.5,10094.2,0
2017-11-15 14:45:00,10108.2,10105.25,10116.55,10104.85,0
2017-11-15 15:00:00,10122.5,10108.05,10122.5,10105.15,0
2017-11-15 15:15:00,10129.55,10122.4,10129.55,10117.3,0
2017-11-16 09:15:00,10158.05,10152.9,10168.55,10140.65,0
2017-11-16 09:30:00,10148.0,10157.65,10161.45,10146.65,0
2017-11-16 09:45:00,10150.7,10147.55,10154.2,10139.25,0
2017-11-16 10:00:00,10166.95,10150.9,10167.1,10149.9,0
2017-11-16 10:15:00,10165.15,10166.4,10169.25,10159.2,0
2017-11-16 10:30:00,10152.9,10165.0,10165.95,10152.4,0
2017-11-16 10:45:00,10157.8,10153.05,10161.7,10151.35,0
2017-11-16 11:00:00,10161.6,10157.65,10162.25,10153.55,0
2017-11-16 11:15:00,10173.8,10161.35,10175.1,10160.35,0
2017-11-16 11:30:00,10187.9,10173.05,10189.25,10168.4,0
2017-11-16 11:45:00,10184.25,10187.7,10189.3,10181.7,0
2017-11-16 12:00:00,10189.3,10184.0,10190.25,10182.8,0
2017-11-16 12:15:00,10193.8,10189.45,10199.35,10188.2,0
2017-11-16 12:30:00,10204.6,10194.0,10211.4,10192.0,0
2017-11-16 12:45:00,10195.25,10204.6,10205.8,10194.15,0
2017-11-16 13:00:00,10198.45,10195.65,10203.0,10191.75,0
2017-11-16 13:15:00,10191.25,10198.4,10202.0,10185.85,0
2017-11-16 13:30:00,10193.6,10191.05,10198.4,10188.5,0
2017-11-16 13:45:00,10187.55,10193.65,10193.65,10183.55,0
2017-11-16 14:00:00,10198.25,10188.2,10199.0,10186.25,0
2017-11-16 14:15:00,10198.8,10198.0,10204.4,10196.55,0
2017-11-16 14:30:00,10207.65,10198.6,10210.9,10195.5,0
2017-11-16 14:45:00,10210.35,10207.35,10210.8,10201.75,0
2017-11-16 15:00:00,10208.65,10210.6,10214.55,10199.0,0
2017-11-16 15:15:00,10231.45,10208.9,10231.85,10208.4,0
2017-11-17 09:15:00,10324.4,10324.55,10338.35,10318.9,0
2017-11-17 09:30:00,10331.85,10324.15,10333.15,10313.75,0
2017-11-17 09:45:00,10331.25,10332.05,10343.45,10330.2,0
2017-11-17 10:00:00,10322.05,10331.35,10332.95,10317.7,0
2017-11-17 10:15:00,10327.4,10322.2,10330.25,10321.2,0
2017-11-17 10:30:00,10328.7,10327.25,10328.85,10321.6,0
2017-11-17 10:45:00,10328.1,10328.9,10333.6,10327.05,0
2017-11-17 11:00:00,10328.5,10327.9,10332.1,10324.45,0
2017-11-17 11:15:00,10315.45,10328.3,10329.1,10314.95,0
2017-11-17 11:30:00,10314.1,10315.55,10320.7,10307.95,0
2017-11-17 11:45:00,10309.35,10314.25,10319.65,10309.35,0
2017-11-17 12:00:00,10313.9,10309.65,10315.85,10308.6,0
2017-11-17 12:15:00,10318.05,10314.25,10318.45,10312.05,0
2017-11-17 12:30:00,10316.7,10318.3,10318.85,10313.55,0
2017-11-17 12:45:00,10314.4,10316.9,10320.95,10314.25,0
2017-11-17 13:00:00,10313.0,10314.2,10315.9,10307.95,0
2017-11-17 13:15:00,10314.05,10313.5,10316.25,10310.0,0
2017-11-17 13:30:00,10321.45,10314.15,10321.7,10309.75,0
2017-11-17 13:45:00,10316.4,10321.35,10323.1,10315.8,0
2017-11-17 14:00:00,10312.7,10316.8,10319.1,10311.8,0
2017-11-17 14:15:00,10303.1,10312.95,10313.95,10302.9,0
2017-11-17 14:30:00,10295.85,10303.35,10303.8,10292.45,0
2017-11-17 14:45:00,10289.85,10295.85,10296.1,10282.7,0
2017-11-17 15:00:00,10287.7,10290.1,10297.5,10287.35,0
2017-11-17 15:15:00,10274.75,10287.45,10287.75,10268.45,0
2017-11-20 09:15:00,10291.75,10287.2,10298.7,10261.85,0
2017-11-20 09:30:00,10282.8,10291.95,10308.95,10281.25,0
2017-11-20 09:45:00,10277.75,10282.95,10284.45,10267.8,0
2017-11-20 10:00:00,10274.2,10277.35,10279.7,10272.0,0
2017-11-20 10:15:00,10272.85,10274.45,10274.55,10264.5,0
2017-11-20 10:30:00,10268.1,10272.65,10274.6,10264.55,0
2017-11-20 10:45:00,10273.05,10268.0,10273.05,10266.4,0
2017-11-20 11:00:00,10278.65,10273.0,10279.5,10269.45,0
2017-11-20 11:15:00,10277.55,10278.45,10278.45,10272.65,0
2017-11-20 11:30:00,10284.65,10277.45,10288.55,10276.15,0
2017-11-20 11:45:00,10284.15,10284.8,10289.1,10281.35,0
2017-11-20 12:00:00,10284.8,10284.35,10285.2,10276.2,0
2017-11-20 12:15:00,10279.4,10285.1,10286.05,10279.4,0
2017-11-20 12:30:00,10280.8,10279.45,10282.8,10274.6,0
2017-11-20 12:45:00,10274.15,10280.65,10282.35,10272.05,0
2017-11-20 13:00:00,10280.0,10273.9,10280.35,10272.95,0
2017-11-20 13:15:00,10285.4,10280.15,10285.95,10277.45,0
2017-11-20 13:30:00,10285.4,10285.3,10288.5,10277.05,0
2017-11-20 13:45:00,10279.95,10285.35,10286.5,10279.35,0
2017-11-20 14:00:00,10285.05,10279.8,10285.05,10275.8,0
2017-11-20 14:15:00,10293.5,10285.3,10295.75,10283.8,0
2017-11-20 14:30:00,10299.55,10293.5,10302.8,10293.5,0
2017-11-20 14:45:00,10300.35,10299.75,10307.85,10296.95,0
2017-11-20 15:00:00,10301.4,10300.95,10309.65,10298.75,0
2017-11-20 15:15:00,10297.05,10301.65,10301.65,10289.95,0
2017-11-21 09:15:00,10331.6,10329.25,10340.1,10325.75,0
2017-11-21 09:30:00,10326.8,10331.85,10337.0,10326.6,0
2017-11-21 09:45:00,10335.05,10327.1,10336.2,10324.05,0
2017-11-21 10:00:00,10334.9,10335.35,10339.1,10333.4,0
2017-11-21 10:15:00,10335.3,10335.1,10342.1,10333.5,0
2017-11-21 10:30:00,10348.85,10335.65,10349.0,10334.8,0
2017-11-21 10:45:00,10345.0,10348.85,10356.55,10344.95,0
2017-11-21 11:00:00,10348.75,10344.95,10354.5,10343.9,0
2017-11-21 11:15:00,10350.95,10349.0,10351.4,10347.85,0
2017-11-21 11:30:00,10347.0,10350.8,10352.85,10346.55,0
2017-11-21 11:45:00,10340.2,10346.9,10347.7,10338.65,0
2017-11-21 12:00:00,10344.25,10340.2,10346.45,10337.15,0
2017-11-21 12:15:00,10351.4,10344.25,10351.6,10343.25,0
2017-11-21 12:30:00,10352.9,10351.3,10355.05,10351.1,0
2017-11-21 12:45:00,10350.1,10353.2,10355.25,10348.7,0
2017-11-21 13:00:00,10345.8,10350.15,10351.4,10343.25,0
2017-11-21 13:15:00,10349.85,10345.6,10352.8,10345.05,0
2017-11-21 13:30:00,10354.15,10349.75,10358.6,10347.5,0
2017-11-21 13:45:00,10353.8,10354.25,10357.7,10350.3,0
2017-11-21 14:00:00,10349.0,10353.75,10356.1,10349.0,0
2017-11-21 14:15:00,10319.7,10349.0,10349.05,10319.55,0
2017-11-21 14:30:00,10326.45,10320.7,10328.8,10315.4,0
2017-11-21 14:45:00,10324.4,10326.6,10336.7,10321.95,0
2017-11-21 15:00:00,10326.95,10324.1,10334.25,10324.1,0
2017-11-21 15:15:00,10321.25,10326.95,10329.2,10319.4,0
2017-11-22 09:15:00,10361.05,10350.8,10368.5,10348.6,0
2017-11-22 09:30:00,10349.2,10360.2,10364.7,10347.1,0
2017-11-22 09:45:00,10345.05,10349.3,10356.35,10341.95,0
2017-11-22 10:00:00,10319.75,10344.65,10345.05,10313.65,0
2017-11-22 10:15:00,10325.95,10320.55,10328.35,10309.65,0
2017-11-22 10:30:00,10327.9,10325.65,10332.85,10319.25,0
2017-11-22 10:45:00,10328.6,10327.7,10334.3,10326.0,0
2017-11-22 11:00:00,10326.55,10328.35,10329.35,10321.05,0
2017-11-22 11:15:00,10327.25,10327.05,10330.85,10323.75,0
2017-11-22 11:30:00,10330.7,10327.2,10333.7,10326.7,0
2017-11-22 11:45:00,10344.0,10330.65,10344.0,10329.4,0
2017-11-22 12:00:00,10343.3,10344.0,10348.1,10339.45,0
2017-11-22 12:15:00,10343.25,10342.95,10344.15,10336.95,0
2017-11-22 12:30:00,10349.9,10343.25,10352.45,10341.55,0
2017-11-22 12:45:00,10348.9,10349.6,10354.0,10346.55,0
2017-11-22 13:00:00,10347.45,10348.75,10352.1,10346.15,0
2017-11-22 13:15:00,10346.5,10347.4,10348.55,10341.55,0
2017-11-22 13:30:00,10356.2,10346.9,10357.65,10341.9,0
2017-11-22 13:45:00,10350.3,10356.25,10356.55,10348.55,0
2017-11-22 14:00:00,10347.55,10350.4,10354.25,10346.85,0
2017-11-22 14:15:00,10333.8,10347.45,10348.3,10330.95,0
2017-11-22 14:30:00,10341.45,10334.0,10342.65,10332.55,0
2017-11-22 14:45:00,10345.95,10341.45,10348.35,10340.35,0
2017-11-22 15:00:00,10340.0,10345.75,10349.15,10336.05,0
2017-11-22 15:15:00,10346.85,10339.75,10346.95,10339.2,0
2017-11-23 09:15:00,10342.75,10358.45,10360.45,10331.5,0
2017-11-23 09:30:00,10356.75,10342.95,10358.35,10339.45,0
2017-11-23 09:45:00,10359.45,10356.95,10361.2,10349.15,0
2017-11-23 10:00:00,10359.85,10359.85,10366.9,10358.3,0
2017-11-23 10:15:00,10351.55,10359.85,10360.7,10347.5,0
2017-11-23 10:30:00,10359.15,10351.65,10359.25,10347.5,0
2017-11-23 10:45:00,10355.55,10358.75,10359.9,10355.35,0
2017-11-23 11:00:00,10359.6,10355.55,10361.0,10355.0,0
2017-11-23 11:15:00,10363.85,10359.55,10363.85,10354.3,0
2017-11-23 11:30:00,10364.65,10363.6,10368.05,10361.4,0
2017-11-23 11:45:00,10372.85,10364.6,10374.15,10362.7,0
2017-11-23 12:00:00,10362.45,10372.5,10373.05,10362.25,0
2017-11-23 12:15:00,10355.1,10362.55,10362.95,10352.35,0
2017-11-23 12:30:00,10344.75,10354.6,10355.55,10343.3,0
2017-11-23 12:45:00,10338.7,10343.85,10345.25,10333.6,0
2017-11-23 13:00:00,10310.35,10338.45,10338.9,10310.35,0
2017-11-23 13:15:00,10320.85,10310.05,10321.2,10307.45,0
2017-11-23 13:30:00,10323.1,10320.6,10325.95,10312.65,0
2017-11-23 13:45:00,10328.3,10322.95,10334.6,10322.15,0
2017-11-23 14:00:00,10331.6,10328.0,10341.1,10322.1,0
2017-11-23 14:15:00,10331.15,10331.2,10337.4,10327.15,0
2017-11-23 14:30:00,10351.9,10330.9,10354.35,10324.45,0
2017-11-23 14:45:00,10340.65,10351.85,10352.7,10340.5,0
2017-11-23 15:00:00,10348.15,10340.3,10349.5,10336.35,0
2017-11-23 15:15:00,10350.95,10348.0,10357.3,10347.45,0
2017-11-24 09:15:00,10375.9,10366.8,10379.3,10363.1,0
2017-11-24 09:30:00,10378.3,10375.85,10383.55,10372.8,0
2017-11-24 09:45:00,10380.3,10378.3,10381.45,10374.1,0
2017-11-24 10:00:00,10385.2,10380.45,10390.15,10380.2,0
2017-11-24 10:15:00,10383.55,10384.95,10392.7,10381.1,0
2017-11-24 10:30:00,10386.3,10383.55,10388.35,10382.8,0
2017-11-24 10:45:00,10382.2,10386.65,10387.5,10382.05,0
2017-11-24 11:00:00,10381.0,10381.95,10382.75,10376.4,0
2017-11-24 11:15:00,10385.85,10381.15,10387.95,10380.95,0
2017-11-24 11:30:00,10383.15,10385.8,10393.05,10382.0,0
2017-11-24 11:45:00,10388.85,10383.0,10388.85,10382.2,0
2017-11-24 12:00:00,10391.1,10388.6,10393.2,10384.35,0
2017-11-24 12:15:00,10384.95,10391.1,10393.3,10384.95,0
2017-11-24 12:30:00,10389.45,10385.05,10389.55,10383.1,0
2017-11-24 12:45:00,10387.55,10389.45,10392.5,10385.4,0
2017-11-24 13:00:00,10389.8,10387.5,10391.3,10383.9,0
2017-11-24 13:15:00,10392.35,10389.9,10395.75,10387.8,0
2017-11-24 13:30:00,10399.25,10392.3,10404.45,10391.6,0
2017-11-24 13:45:00,10400.25,10399.4,10404.25,10396.3,0
2017-11-24 14:00:00,10393.3,10400.0,10402.25,10391.45,0
2017-11-24 14:15:00,10393.95,10393.4,10395.5,10389.25,0
2017-11-24 14:30:00,10391.8,10394.2,10399.2,10388.95,0
2017-11-24 14:45:00,10386.75,10391.65,10392.95,10380.8,0
2017-11-24 15:00:00,10389.3,10386.75,10394.25,10386.7,0
2017-11-24 15:15:00,10393.3,10389.5,10396.35,10385.05,0
2017-11-27 09:15:00,10363.1,10361.05,10367.4,10348.3,0
2017-11-27 09:30:00,10358.2,10363.15,10367.9,10349.55,0
2017-11-27 09:45:00,10357.95,10358.45,10360.95,10352.75,0
2017-11-27 10:00:00,10361.6,10358.05,10363.7,10351.5,0
2017-11-27 10:15:00,10364.3,10362.35,10369.15,10358.65,0
2017-11-27 10:30:00,10358.9,10363.8,10367.75,10355.95,0
2017-11-27 10:45:00,10361.45,10359.15,10363.45,10358.2,0
2017-11-27 11:00:00,10354.9,10361.4,10361.4,10350.4,0
2017-11-27 11:15:00,10357.95,10354.6,10361.25,10354.6,0
2017-11-27 11:30:00,10355.15,10357.5,10359.75,10353.9,0
2017-11-27 11:45:00,10356.2,10354.75,10358.6,10353.35,0
2017-11-27 12:00:00,10353.35,10356.3,10358.35,10352.35,0
2017-11-27 12:15:00,10348.5,10353.35,10354.15,10345.25,0
2017-11-27 12:30:00,10348.65,10348.5,10355.4,10347.8,0
2017-11-27 12:45:00,10344.8,10348.5,10349.4,10340.4,0
2017-11-27 13:00:00,10346.6,10344.65,10346.85,10343.0,0
2017-11-27 13:15:00,10354.4,10346.8,10356.8,10345.75,0
2017-11-27 13:30:00,10359.45,10354.35,10360.9,10351.4,0
2017-11-27 13:45:00,10364.3,10359.3,10367.45,10357.4,0
2017-11-27 14:00:00,10377.0,10364.3,10378.3,10362.3,0
2017-11-27 14:15:00,10374.6,10377.0,10378.6,10370.9,0
2017-11-27 14:30:00,10385.2,10374.65,10391.85,10372.5,0
2017-11-27 14:45:00,10385.25,10384.75,10390.65,10380.55,0
2017-11-27 15:00:00,10399.95,10385.1,10402.8,10384.95,0
2017-11-27 15:15:00,10404.65,10400.45,10406.8,10398.05,0
2017-11-28 09:15:00,10385.25,10387.9,10398.35,10373.2,0
2017-11-28 09:30:00,10377.4,10385.0,10386.15,10373.25,0
2017-11-28 09:45:00,10379.4,10377.1,10383.7,10376.7,0
2017-11-28 10:00:00,10391.8,10380.1,10392.1,10378.6,0
2017-11-28 10:15:00,10396.25,10391.9,10401.05,10391.4,0
2017-11-28 10:30:00,10393.7,10396.2,10397.95,10390.65,0
2017-11-28 10:45:00,10390.95,10393.8,10395.8,10389.75,0
2017-11-28 11:00:00,10389.7,10391.25,10392.35,10385.15,0
2017-11-28 11:15:00,10381.65,10389.65,10390.55,10378.9,0
2017-11-28 11:30:00,10388.4,10381.5,10390.45,10380.95,0
2017-11-28 11:45:00,10389.05,10388.1,10391.15,10386.8,0
2017-11-28 12:00:00,10382.7,10388.8,10390.4,10381.85,0
2017-11-28 12:15:00,10385.5,10382.6,10386.2,10379.25,0
2017-11-28 12:30:00,10392.45,10385.3,10393.6,10382.2,0
2017-11-28 12:45:00,10392.9,10392.4,10393.15,10387.4,0
2017-11-28 13:00:00,10396.9,10392.6,10397.95,10392.6,0
2017-11-28 13:15:00,10400.45,10397.25,10404.85,10396.7,0
2017-11-28 13:30:00,10400.7,10400.5,10409.3,10395.15,0
2017-11-28 13:45:00,10376.65,10400.7,10403.45,10374.4,0
2017-11-28 14:00:00,10371.3,10376.3,10382.05,10365.75,0
2017-11-28 14:15:00,10371.5,10371.4,10372.2,10355.45,0
2017-11-28 14:30:00,10363.4,10371.45,10373.5,10358.05,0
2017-11-28 14:45:00,10369.5,10363.4,10369.75,10362.55,0
